Date,maxAT,meanAT,minAT,meanRH,maxRH,minRH,meanDP,meanLW,meanSM,meanST,meanRF,Foci,meanAT_5d,meanRH_5d,meanLW_5d,meanDP_5d,meanSM_5d,meanST_5d,meanRF_5d,temp_humidity_5d,leafwet_humidity_5d,dewpoint_diff_5d,Foci_lag1
2022-07-29,29.908002853393597,26.5399150848389,23.1839942932129,68.3337631225586,85.0267181396484,50.0418548583984,19.9894943237305,0.0,0.259652018547058,26.2008647918701,0.0,57.218913884172785,28.523515701293938,62.82085647583008,6.666666793823239,20.27575988769534,0.2703736126422882,27.574809265136718,0.0861665586630504,1791.871686057072,418.805717826952,8.247755813598598,50.72772354272783
2022-08-01,24.935998916626,22.3143291473389,19.6119956970215,81.8919219970703,93.1423110961914,71.8862991333008,19.0050792694092,28.3332824707031,0.309165388345718,23.868404388427695,0.41583287715911893,72.02645727221277,27.8874984741211,65.01832809448243,6.666666793823239,20.29337654113772,0.2656012833118438,27.248679733276354,0.0861665586630504,1813.1985255247837,433.4555288973906,7.594121932983377,57.218913884172785
2022-08-02,33.0060043334961,27.0369148254395,21.359992980957,66.218017578125,89.1984405517578,42.1221923828125,19.5852451324463,0.0,0.299685329198837,25.3166694641113,0.0,105.20865874363331,26.415814590454126,68.11821060180662,8.16665649414062,19.59329376220706,0.2720496416091918,26.3876121520996,0.11466653943061837,1799.3980214908304,556.2980269804825,6.822520828247065,72.02645727221277
2022-08-03,32.3540077209473,27.356332778930703,22.359992980957,56.3701171875,73.2083587646484,37.1640434265137,17.4213218688965,0.0,0.27579528093338,26.708087921142596,0.0,155.9371038483308,25.90441474914554,70.75225524902343,8.16665649414062,19.83751144409182,0.2763476610183714,25.79624099731444,0.11466653943061837,1832.7957644081127,577.8093648045319,6.066903305053721,105.20865874363331
2022-08-08,34.1580047607422,29.7391662597656,25.7559967041016,68.4493942260742,85.5884170532227,48.5810699462891,22.9963302612305,5.55409336090088,0.243398696184158,28.6464347839355,0.028333410620689402,161.66061827956972,25.71501502990726,67.21592712402344,5.66665649414062,18.69135971069338,0.2796689987182616,25.45918807983398,0.08316657543182379,1728.4585762434137,380.88956994703005,7.02365531921388,155.9371038483308
2022-08-15,27.1760101318359,22.7320823669434,18.299991607666,58.17403411865231,77.6041564941406,40.586769104003906,13.663572311401401,2.50002527236938,0.194402039051056,23.1253128051758,0.0075000766664743,147.78689869835884,26.597331619262718,68.25264282226563,6.777475166320796,19.7994941711426,0.27753934264183017,26.14809226989744,0.08883325755596166,1815.3381750348901,462.5805917636686,6.7978374481201165,161.66061827956972
2023-05-22,24.4140129089355,17.8411693572998,13.2699937820435,63.725368499755895,81.4748840332031,41.4184455871582,10.408992767334,0.0,0.296286702156067,16.5387153625488,0.0,0.0,25.835765075683618,66.22069702148437,7.277480220794672,18.53430976867678,0.2644893467426298,25.532981872558576,0.09033327288925652,1710.862371395092,481.91981278108915,7.301455307006837,147.78689869835884
2023-05-23,19.9240131378174,15.549999237060499,11.36399269104,66.6330337524414,91.7925720214844,45.0287017822266,8.81882858276367,2.79328608512878,0.28430837392807,15.980953216552699,0.0,0.12451502861095393,24.9411331176758,62.58738632202149,1.610823726654052,16.81509246826174,0.2619136095046996,24.067044067382803,0.00716669745743274,1561.0003337449396,100.81724687677549,8.126040649414062,0.0
2023-05-25,20.7520046234131,15.7569160461426,10.9759960174561,48.3628692626953,69.1689834594727,30.723096847534197,4.24840641021729,0.0,0.262050032615662,16.3060035705566,0.0,0.1921406338426711,22.64375,62.670389556884764,2.169480943679808,14.661809158325216,0.2588382184505462,22.19990081787108,0.00716669745743274,1419.0926335287095,135.96221587665156,7.981940841674785,0.12451502861095393
2023-05-27,25.1420135498047,18.3700866699219,11.1679916381836,45.3879241943359,69.3884887695313,26.4026985168457,5.38506317138672,0.0,0.230849221348763,17.1912612915039,0.0,0.690694365842923,20.32386665344238,61.068939971923825,2.169480943679808,12.027226066589373,0.25608916878700266,20.11948394775388,0.00716669745743274,1241.156992656457,132.48790151981487,8.296640586853007,0.1921406338426711
2023-05-29,25.2440147399902,19.4181690216064,15.001996994018603,57.8180389404297,82.4830474853516,40.5977020263672,10.3602390289307,0.344533115625381,0.215729266405106,18.7397060394287,0.0,1.1078012010312528,18.05005073547364,56.45664596557616,1.058662271499632,8.504972648620617,0.2535792738199236,17.82844924926756,0.00150001533329486,1019.0453240333228,59.7685210591674,9.545078086853023,0.690694365842923
2023-05-31,23.852014541626,16.9993362426758,9.66598892211914,64.599006652832,92.7210922241211,35.8511848449707,9.2160701751709,2.06212592124939,0.21053259074688,16.6657257080078,0.0,1.0423976608187138,17.38726806640624,56.38544692993164,0.6275638401508322,7.844305992126476,0.25784471929073366,16.951327896118137,0.0,980.3888808148441,35.385467603968856,9.542962074279764,1.1078012010312528
2023-06-01,28.7660179138184,21.1174221038818,13.0659885406494,62.22273635864261,92.0383758544922,35.1334114074707,12.5027332305908,20.3681526184082,0.206369310617447,18.9634914398193,0.0,1.1538310381688992,17.21890144348144,56.56017456054686,1.0399890244007104,7.6057214736938565,0.24069389700889623,16.97672996520994,0.0,973.9040713841625,58.82196076115701,9.613179969787582,1.0423976608187138
2023-06-04,22.1660118103027,16.1310844421387,10.1459941864014,56.1124076843262,78.16357421875,33.5546569824219,6.72982215881348,0.0,0.20217102766037,16.7257690429688,0.0,1.3902738477016916,18.3323860168457,55.67811508178711,4.554962331056594,8.342502403259282,0.2251060843467716,17.57323760986326,0.0,1020.7126983696797,253.61171686177434,9.989883613586418,1.1538310381688992
2023-06-06,26.3600082397461,19.8029174804688,14.289995193481397,44.4833450317383,57.1945190429688,29.576869964599595,6.97481632232666,5.83330726623535,0.20142850279808,18.5531463623047,0.0474999745686849,1.0309202666163615,18.40721969604492,57.228022766113284,4.554962331056594,8.838785552978521,0.2131302833557132,17.6571907043457,0.0,1053.4087878261075,260.6714879804952,9.568434143066398,1.3902738477016916
2023-06-08,22.6380043029785,17.2329978942871,11.3259868621826,51.3733062744141,74.580696105957,30.145885467529304,6.46565055847168,0.0,0.208277732133865,17.2069931030273,0.0,0.5997453310696091,18.693785858154303,57.04710693359376,5.721623784303664,9.15673618316651,0.20724613964557662,17.929567718505858,0.00949999491373698,1066.4264008438313,326.4020838569645,9.537049674987793,1.0309202666163615
2023-06-09,22.5800037384033,18.0209980010986,13.6719932556152,52.3690071105957,70.7702484130859,34.2470283508301,7.62581825256348,0.0,0.205624386668205,17.8432350158691,0.0,0.5653155065082064,18.25675163269044,55.75816040039065,5.652717161178588,8.377818489074704,0.20575583279132842,17.62302513122558,0.00949999491373698,1017.9628859256476,315.18511017103657,9.878933143615738,0.5997453310696091
2023-06-12,25.6540126800537,22.3420028686523,20.0020008087158,76.1571960449219,94.423942565918,61.3745040893555,17.7414951324463,31.9297103881836,0.207267761230469,22.004711151123,0.237500389417013,0.635409199522103,18.461083984375,53.31216049194338,5.2402919769287095,8.05976810455322,0.20477419197559338,17.85852699279784,0.00949999491373698,984.2002722302457,279.3712868986666,10.401315879821782,0.5653155065082064
2023-06-14,24.8740005493164,19.6901626586914,16.4579925537109,68.3829879760742,87.6157531738281,47.2079849243164,13.5036602020264,23.6179084777832,0.257969379425049,19.5997924804688,0.428332289059957,1.2071417342639754,18.706000137329102,56.09905242919924,7.552603530883789,9.107520484924319,0.20495388209819781,18.46677093505858,0.057000072797139575,1049.3888824446335,423.693901456005,9.598479652404784,0.635409199522103
2023-06-16,23.6960029602051,19.3556632995605,15.657991409301802,72.8013610839844,87.8389739990234,50.5579986572266,14.1049919128418,22.0113220214844,0.276836782693863,19.1085529327393,0.155833313862483,11.817398446833929,19.41781578063964,58.55316848754884,12.276185226440429,10.462288093566904,0.2161135524511336,19.041575622558582,0.14266653060913098,1136.9746390639775,718.8095419481243,8.955527687072735,1.2071417342639754
2023-06-19,26.6960144042969,21.3310871124268,16.2279930114746,68.8527603149414,84.7249298095703,49.3080978393555,15.1131591796875,3.33328223228455,0.250570118427277,20.4905891418457,0.0066665653139352,22.612743664717332,19.32836494445798,64.21677169799806,15.51178817749024,11.888323211669931,0.23119520843029023,19.152656936645503,0.16433319846789057,1241.205198933847,996.1169600215961,7.44004173278805,11.817398446833929
2023-06-21,20.6000022888184,18.4071655273438,16.0999946594238,70.1234970092773,82.2206420898438,59.54863739013669,12.7488269805908,12.5,0.23535093665123,18.8430213928223,0.030000050862630204,27.50794897189209,20.14798278808592,67.71266250610351,16.17844462394715,13.617824935913095,0.2396536856889726,19.80937614440918,0.16566651153067763,1364.2735587084444,1095.4855606950182,6.530157852172824,22.612743664717332
2023-06-23,22.2619972229004,20.1874160766602,17.5259971618652,89.5346221923828,94.2447662353516,84.1963043212891,18.3970012664795,59.653812408447294,0.265627712011337,19.1046295166016,0.280834078788757,19.672510689806938,20.22521629333496,71.26356048583985,18.67844462394715,14.642426681518561,0.2455989956855776,20.009333419799823,0.17166652170320368,1441.3209246592694,1331.0924682400678,5.582789611816398,27.50794897189209
2023-06-26,28.4700088500977,23.9254989624023,20.5999984741211,82.3548889160156,95.7437591552734,64.5477142333984,20.5523357391357,70.8334579467773,0.385142683982849,22.7183952331543,0.811667124430339,92.39323633905559,19.79429893493654,73.93904571533201,24.22326502799989,14.773527908325201,0.2572709858417512,19.42931709289554,0.18033325957755247,1463.5715738532206,1791.045100279887,5.020771026611337,19.672510689806938
2023-06-28,26.6439990997314,22.5619945526123,18.5419940948486,78.209228515625,95.8631744384766,59.5645713806152,18.3339958190918,28.84912109375,0.412192761898041,21.8044242858887,0.0350001007318497,154.69135147456456,20.64136619567872,76.7334259033203,33.666374921798706,16.18326301574706,0.2827056467533112,20.05303764343264,0.25700022665162886,1583.8827435194135,2583.3362854952416,4.458103179931662,92.39323633905559
2023-06-30,28.4320049285889,23.7485828399658,18.7819900512695,68.1222076416016,91.0321502685547,45.7874298095703,17.0022430419922,4.63418579101563,0.371972680091858,22.1732845306397,0.0,196.2385249638432,21.282632446289078,77.81499938964842,35.03393473625182,17.02906379699706,0.30977684259414684,20.592211914062524,0.2328335840255022,1656.1080308180963,2726.165610118418,4.253568649292017,154.69135147456456
2023-07-03,31.4820022583008,26.5146675109863,22.593994140625,78.6084594726563,93.1192779541016,56.2531204223633,22.2661666870117,41.5741653442383,0.402007699012756,24.6634769439697,0.312499245007833,154.4728023014526,21.76613159179688,77.66888885498047,35.29411544799804,17.406880569458004,0.334057354927063,20.928750991821325,0.23150027096271514,1690.551255406151,2741.254729965409,4.359251022338878,196.2385249638432
2023-07-07,30.672008514404304,26.3365859985352,23.14599609375,76.8800354003906,91.6504516601563,57.0459136962891,21.7115783691406,18.5282115936279,0.345058530569077,25.5102958679199,0.0166666669150194,528.7161109539079,23.387631988525378,79.36588134765626,41.1089485168457,19.31034851074218,0.3673887073993682,22.092842102050803,0.2880001097917557,1856.1800254039551,3262.6479303148853,4.077283477783197,154.4728023014526
2023-07-10,29.643999099731403,24.5320777893066,21.3419952392578,73.7558670043945,94.2222900390625,51.5299453735352,19.161413192749,18.3719520568848,0.390033632516861,24.0065650939941,0.14249978462855,682.3528477331325,24.61746597290038,76.83496398925783,32.883828353881825,19.973263931274403,0.38327487111091624,23.373975372314458,0.2351666274170082,1891.4821115345806,2526.6277673994455,4.644202041625977,528.7161109539079
2023-07-13,33.0500030517578,28.3425827026367,22.6039924621582,63.162769317627,85.2954635620117,43.9393157958984,20.180492401123,2.50002527236938,0.313298553228378,26.1282424926758,0.002500025400271,649.0932654216188,24.73878173828124,75.11515960693359,22.391527175903327,19.695079421997058,0.3842530608177186,23.63160934448242,0.1013331594566504,1858.2575387520892,1681.9431376609693,5.0437023162841825,682.3528477331325
2023-07-14,29.676002502441396,26.2914962768555,23.7999954223633,75.9333038330078,86.5476837158203,61.0036697387695,21.6267471313477,48.4274711608887,0.3377125859260561,25.855354309082,0.371666312217712,947.4980498962456,25.894899368286122,72.10586776733399,17.1217080116272,20.0643787384033,0.364474219083786,24.49637298583984,0.09483314439033468,1867.1741896980595,1234.5756138372938,5.830520629882823,649.0932654216188
2023-07-17,31.7800025939941,26.9063301086426,22.0799942016602,71.2951736450195,97.7204437255859,43.535400390625,20.5495796203613,24.5347328186035,0.412744402885437,25.544994354248,0.0,884.721117084827,26.403482055664064,73.66808700561523,25.880365085601817,20.9892795562744,0.35762220025062563,25.232786941528303,0.1691664068338771,1945.094013327861,1906.5569868632015,5.414202499389663,947.4980498962456
2023-07-20,29.0579986572266,24.7857475280762,20.2719879150391,74.4693908691406,95.9768676757813,51.6945114135742,19.4872455596924,15.7608985900879,0.40889021754264804,23.786624908447305,0.0066666919738054,833.5964016223361,26.481814575195322,72.20542984008789,22.472478580474853,20.64596214294432,0.35976954102516184,25.409090423583958,0.1066665578323105,1912.1308043474826,1622.6349754753548,5.835852432251002,884.721117084827
2023-07-21,28.5419998168945,24.3259086608887,20.2979927062988,80.3754043579102,95.23001098632808,61.0203971862793,20.5619964599609,53.4918060302734,0.426001131534576,23.1984939575195,1.07333548863729,1230.0810177325036,26.17164688110352,71.72330093383788,21.919015979766854,20.20109558105468,0.372535878419876,25.06435623168944,0.10466656284406768,1877.1169051875272,1572.1041792904193,5.9705513000488395,833.5964016223361
